ID,addr_o
45290568000_file21,"Москва, Улица Краснодонская, 1"
45290568000_file21,"Москва, Улица Ставропольская, 8"
45290568000_file21,"Москва, Улица Ставропольская, 12"
45290568000_file21,"Москва, Улица Ставропольская, 14"
45290568000_file21,"Москва, Улица Ставропольская, 16"
45290568000_file21,"Москва, Улица Краснодарская, 10"
45290568000_file21,"Москва, Улица Краснодарская, 12"
45290568000_file21,"Москва, Улица Краснодарская, 14"
45290568000_file21,"Москва, Улица Краснодарская, 16"
45290568000_file21,"Москва, Улица Краснодарская, 17"
45290568000_file21,"Москва, Улица Краснодарская, 18"
45290568000_file21,"Москва, Улица Краснодарская, 18"
45290568000_file21,"Москва, Улица Краснодарская, 11"
45290568000_file21,"Москва, Улица Краснодарская, 16"
45290568000_file21,"Москва, Улица Краснодарская, 2"
45290568000_file21,"Москва, Улица Люблинская, 119"
45290568000_file21,"Москва, Проспект 40 лет Октября, 13"
45290568000_file21,"Москва, Проспект 40 лет Октября, 19"
45290568000_file21,"Москва, Проспект 40 лет Октября, 20"
45290568000_file21,"Москва, Проспект 40 лет Октября, 19"
45290568000_file21,"Москва, Проспект 40 лет Октября, 1"
45290568000_file21,"Москва, Проспект 40 лет Октября, 19"
45290568000_file21,"Москва, Проспект 40 лет Октября, 2"
45290568000_file21,"Москва, Проспект 40 лет Октября, 15"
45290568000_file22,"Москва, Улица Краснодонская, 22"
45290568000_file22,"Москва, Улица Краснодонская, 24"
45290568000_file22,"Москва, Улица Мариупольская, 4"
45290568000_file22,"Москва, Улица Мариупольская, 5"
45290568000_file22,"Москва, Улица Мариупольская, 6"
45290568000_file22,"Москва, Улица Мариупольская, 7"
45290568000_file22,"Москва, Улица Мариупольская, 8"
45290568000_file22,"Москва, Улица Мариупольская, 10"
45290568000_file22,"Москва, Улица Мариупольская, 2"
45290568000_file22,"Москва, Улица Мариупольская, 123"
45290568000_file22,"Москва, Улица Мариупольская, 1"
45290568000_file22,"Москва, Улица Мариупольская, 121"
45290568000_file22,"Москва, Улица Мариупольская, 3"
45290568000_file22,"Москва, Улица Мариупольская, 4"
45290568000_file22,"Москва, Улица Мариупольская, 1"
45290568000_file22,"Москва, Улица Люблинская, 125"
45290568000_file22,"Москва, Улица Люблинская, 125"
45290568000_file22,"Москва, Улица Люблинская, 1"
45290568000_file22,"Москва, Проспект 40 лет Октября, 22"
45290568000_file22,"Москва, Проспект 40 лет Октября, 36"
45290568000_file22,"Москва, Проспект 40 лет Октября, 25"
45290568000_file22,"Москва, Проспект 40 лет Октября, 23"
45290568000_file22,"Москва, Проезд Егорьевский, 1"
45290568000_file22,"Москва, Проезд Егорьевский, 3"
45290568000_file22,"Москва, Улица Егорьевская, 4"
45290568000_file22,"Москва, Улица Егорьевская, 7"
45290568000_file22,"Москва, Улица Егорьевская, 13"
45290568000_file22,"Москва, Улица Егорьевская, 14"
45290568000_file22,"Москва, Улица Судакова, 7"
45290568000_file22,"Москва, Улица Судакова, 11"
45290568000_file23,"Москва, Улица Белореченская, 1"
45290568000_file23,"Москва, Улица Белореченская, 3"
45290568000_file23,"Москва, Улица Белореченская, 5"
45290568000_file23,"Москва, Улица Белореченская, 7"
45290568000_file23,"Москва, Улица Белореченская, 9"
45290568000_file23,"Москва, Улица Белореченская, 13"
45290568000_file23,"Москва, Улица Белореченская, 1"
45290568000_file23,"Москва, Улица Белореченская, 2"
45290568000_file23,"Москва, Улица Краснодарская, 52"
45290568000_file23,"Москва, Улица Краснодарская, 56"
45290568000_file23,"Москва, Улица Краснодарская, 58"
45290568000_file23,"Москва, Улица Краснодарская, 56"
45290568000_file23,"Москва, Улица Краснодарская, 1(пром.зона)"
45290568000_file23,"Москва, Улица Краснодарская, 60"
45290568000_file23,"Москва, Улица Краснодарская, 66(ГСК)"
45290568000_file24,"Москва, Улица Белореченская, 15"
45290568000_file24,"Москва, Улица Белореченская, 17"
45290568000_file24,"Москва, Улица Белореченская, 19"
45290568000_file24,"Москва, Улица Белореченская, 21"
45290568000_file24,"Москва, Улица Белореченская, 17"
45290568000_file24,"Москва, Улица Белореченская, 2"
45290568000_file24,"Москва, Улица Белореченская, 23"
45290568000_file24,"Москва, Улица Белореченская, 25"
45290568000_file24,"Москва, Улица Белореченская, 29"
45290568000_file24,"Москва, Улица Белореченская, 31"
45290568000_file24,"Москва, Улица Белореченская, 33"
45290568000_file24,"Москва, Улица Белореченская, 23"
45290568000_file24,"Москва, Улица Белореченская, 27"
45290568000_file25,"Москва, Улица Верхние поля, 39(пром.зона)"
45290568000_file25,"Москва, Улица Перерва, 39"
45290568000_file25,"Москва, Улица Цимлянская, 2"
45290568000_file25,"Москва, Улица Цимлянская, 10"
45290568000_file25,"Москва, Улица Цимлянская, 14"
45290568000_file25,"Москва, Улица Цимлянская, 16"
45290568000_file25,"Москва, Улица Цимлянская, 20"
45290568000_file25,"Москва, Улица Цимлянская, 22"
45290568000_file25,"Москва, Улица Цимлянская, 24"
45290568000_file25,"Москва, Улица Цимлянская, 26"
45290568000_file25,"Москва, Улица Цимлянская, 28"
45290568000_file25,"Москва, Улица Цимлянская, 30"
45290568000_file25,"Москва, Улица Цимлянская, 18"
45290568000_file25,"Москва, Улица Цимлянская, 1(ПТС)"
45290568000_file25,"Москва, Улица Цимлянская, 3"
45290568000_file25,"Москва, Улица Цимлянская, 7"
45290568000_file25,"Москва, Улица Цимлянская, 5"
45290568000_file25,"Москва, Улица Цимлянская, 7"
45290568000_file26,"Москва, Улица Белореченская, 6"
45290568000_file26,"Москва, Улица Белореченская, 10"
45290568000_file26,"Москва, Улица Белореченская, 12"
45290568000_file26,"Москва, Улица Белореченская, 8"
45290568000_file26,"Москва, Улица Белореченская, 10"
45290568000_file26,"Москва, Улица Белореченская, 2"
45290568000_file26,"Москва, Улица Новороссийская, 25"
45290568000_file26,"Москва, Улица Новороссийская, 1"
45290568000_file26,"Москва, Улица Новороссийская, 3"
45290568000_file26,"Москва, Улица Новороссийская, 27"
45290568000_file26,"Москва, Улица Новороссийская, 25"
45290568000_file26,"Москва, Улица Новороссийская, 2"
45290568000_file27,"Москва, Улица Верхние поля, 45"
45290568000_file27,"Москва, Улица Верхние поля, 1"
45290568000_file27,"Москва, Улица Верхние поля, 45"
45290568000_file27,"Москва, Улица Верхние поля, 2"
45290568000_file27,"Москва, Улица Перерва, 72"
45290568000_file27,"Москва, Бульвар Тихорецкий, 1"
45290572000_file1,"Москва, Улица Новомарьинская, 12"
45290572000_file1,"Москва, Улица Новомарьинская, 12"
45290572000_file1,"Москва, Улица Новомарьинская, 1"
45290572000_file1,"Москва, Улица Новомарьинская, 12"
45290572000_file1,"Москва, Улица Новомарьинская, 2"
45290572000_file1,"Москва, Бульвар Мячковский, 14"
45290572000_file1,"Москва, Бульвар Мячковский, 2"
45290572000_file1,"Москва, Бульвар Мячковский, 16"
45290572000_file1,"Москва, Бульвар Мячковский, 1"
45290572000_file1,"Москва, Бульвар Мячковский, 16"
45290572000_file1,"Москва, Бульвар Мячковский, 2"
45290572000_file1,"Москва, Бульвар Мячковский, 18"
45290572000_file1,"Москва, Бульвар Мячковский, 1"
45290572000_file2,"Москва, Улица Поречная, 9"
45290572000_file2,"Москва, Улица Поречная, 13"
45290572000_file2,"Москва, Улица Поречная, 1"
45290572000_file2,"Москва, Улица Поречная, 13"
45290572000_file2,"Москва, Улица Поречная, 2"
45290572000_file2,"Москва, Улица Поречная, 15"
45290572000_file2,"Москва, Улица Поречная, 17"
45290572000_file2,"Москва, Улица Поречная, 22"
45290572000_file2,"Москва, Бульвар Мячковский, 18"
45290572000_file2,"Москва, Бульвар Мячковский, 2"
45290572000_file2,"Москва, Бульвар Мячковский, 18"
45290572000_file2,"Москва, Бульвар Мячковский, 3"
45290572000_file2,"Москва, Бульвар Мячковский, 20"
45290572000_file2,"Москва, Бульвар Мячковский, 2"
45290572000_file2,"Москва, Бульвар Мячковский, 20"
45290572000_file2,"Москва, Бульвар Мячковский, 3"
45290572000_file3,"Москва, Улица Луговой, 1"
45290572000_file3,"Москва, Улица Луговой, 8"
45290572000_file3,"Москва, Улица Луговой, 3"
45290572000_file3,"Москва, Улица Луговой, 5"
45290572000_file3,"Москва, Улица Луговой, 5"
45290572000_file3,"Москва, Улица Луговой, 1"
45290572000_file3,"Москва, Улица Луговой, 7"
45290572000_file3,"Москва, Улица Луговой, 9"
45290572000_file3,"Москва, Улица Луговой, 1"
45290572000_file3,"Москва, Улица Луговой, 9"
45290572000_file3,"Москва, Улица Луговой, 2"
45290572000_file3,"Москва, Улица Луговой, 13"
45290572000_file3,"Москва, Улица Новомарьинская, 10"
45290572000_file3,"Москва, Улица Новомарьинская, 1"
45290572000_file3,"Москва, Улица Новомарьинская, 10"
45290572000_file3,"Москва, Улица Новомарьинская, 2"
45290572000_file3,"Москва, Бульвар Мячковский, 14"
45290572000_file3,"Москва, Бульвар Мячковский, 3"
45290572000_file3,"Москва, Бульвар Марьинский, 7"
45290572000_file4,"Москва, Улица Новомарьинская, 3"
45290572000_file4,"Москва, Улица Новомарьинская, 3"
45290572000_file4,"Москва, Улица Новомарьинская, 1"
45290572000_file4,"Москва, Улица Новомарьинская, 3"
45290572000_file4,"Москва, Улица Новомарьинская, 2"
45290572000_file4,"Москва, Улица Новомарьинская, 3"
45290572000_file4,"Москва, Улица Новомарьинская, 3"
45290572000_file4,"Москва, Улица Новомарьинская, 5"
45290572000_file4,"Москва, Улица Новомарьинская, 5"
45290572000_file4,"Москва, Улица Новомарьинская, 1"
45290572000_file4,"Москва, Улица Новомарьинская, 5"
45290572000_file4,"Москва, Улица Новомарьинская, 2"
45290572000_file4,"Москва, Улица Новомарьинская, 7"
45290572000_file4,"Москва, Улица Новомарьинская, 7"
45290572000_file4,"Москва, Улица Новомарьинская, 1"
45290572000_file4,"Москва, Улица Новомарьинская, 7"
45290572000_file4,"Москва, Улица Новомарьинская, 2"
45290572000_file4,"Москва, Улица Люблинская, 163"
45290572000_file4,"Москва, Улица Люблинская, 1"
45290572000_file4,"Москва, Бульвар Мячковский, 10"
45290572000_file4,"Москва, Бульвар Мячковский, 1"
45290572000_file5,"Москва, Улица Люблинская, 157"
45290572000_file5,"Москва, Улица Люблинская, 157"
45290572000_file5,"Москва, Улица Люблинская, 2"
45290572000_file5,"Москва, Улица Люблинская, 159"
45290572000_file5,"Москва, Улица Люблинская, 159"
45290572000_file5,"Москва, Улица Люблинская, 1"
45290572000_file5,"Москва, Улица Люблинская, 159"
45290572000_file5,"Москва, Улица Люблинская, 2"
45290572000_file5,"Москва, Улица Люблинская, 161"
45290572000_file5,"Москва, Улица Люблинская, 161"
45290572000_file5,"Москва, Улица Люблинская, 1"
45290572000_file5,"Москва, Улица Люблинская, 161"
45290572000_file5,"Москва, Улица Люблинская, 2"
45290572000_file5,"Москва, Улица Люблинская, 163"
45290572000_file5,"Москва, Улица Люблинская, 1"
45290572000_file5,"Москва, Улица Люблинская, 1"
45290572000_file5,"Москва, Улица Новомарьинская, 3"
45290572000_file5,"Москва, Улица Новомарьинская, 4"
45290572000_file5,"Москва, Улица Перерва, 52"
45290572000_file5,"Москва, Улица Перерва, 52"
45290572000_file5,"Москва, Улица Перерва, 1"
45290572000_file5,"Москва, Улица Перерва, 54"
45290572000_file6,"Москва, Улица Мячковский, 6"
45290572000_file6,"Москва, Улица Мячковский, 6"
45290572000_file6,"Москва, Улица Мячковский, 1"
45290572000_file6,"Москва, Улица Мячковский, 6"
45290572000_file6,"Москва, Улица Мячковский, 2"
45290572000_file6,"Москва, Улица Мячковский, 8"
45290572000_file6,"Москва, Улица Мячковский, 8"
45290572000_file6,"Москва, Улица Мячковский, 1"
45290572000_file6,"Москва, Улица Мячковский, 8"
45290572000_file6,"Москва, Улица Мячковский, 2"
45290572000_file6,"Москва, Улица Мячковский, 8"
45290572000_file6,"Москва, Улица Мячковский, 3"
45290572000_file6,"Москва, Улица Мячковский, 8"
45290572000_file6,"Москва, Улица Мячковский, 4"
45290572000_file6,"Москва, Улица Мячковский, 10"
45290572000_file6,"Москва, Улица Мячковский, 10"
45290572000_file6,"Москва, Улица Мячковский, 2"
45290572000_file6,"Москва, Улица Мячковский, 10"
45290572000_file6,"Москва, Улица Мячковский, 3"
45290572000_file6,"Москва, Улица Перерва, 56"
45290572000_file6,"Москва, Улица Перерва, 2"
45290572000_file6,"Москва, Улица Перерва, 56"
45290572000_file6,"Москва, Улица Перерва, 1"
45290572000_file7,"Москва, Улица Братиславская, 34"
45290572000_file7,"Москва, Улица Братиславская, 1"
45290572000_file7,"Москва, Улица Братиславская, 34"
45290572000_file7,"Москва, Улица Братиславская, 2"
45290572000_file7,"Москва, Бульвар Мячковский, 19"
45290572000_file7,"Москва, Бульвар Мячковский, 25"
45290572000_file7,"Москва, Бульвар Мячковский, 27"
45290572000_file7,"Москва, Бульвар Мячковский, 31"
45290572000_file7,"Москва, Улица Поречная, 21"
45290572000_file7,"Москва, Улица Поречная, 23"
45290572000_file8,"Москва, Улица Братиславская, 26"
45290572000_file8,"Москва, Улица Братиславская, 30"
45290572000_file8,"Москва, Бульвар Марьинский, 8"
45290572000_file8,"Москва, Бульвар Марьинский, 10"
45290572000_file8,"Москва, Бульвар Марьинский, 10"
45290572000_file8,"Москва, Бульвар Марьинский, 111"
45290572000_file8,"Москва, Бульвар Мячковский, 23"
45290572000_file9,"Москва, Улица Новомарьинская, 14"
45290572000_file9,"Москва, Улица Новомарьинская, 16"
45290572000_file9,"Москва, Улица Новомарьинская, 1"
45290572000_file9,"Москва, Улица Новомарьинская, 16"
45290572000_file9,"Москва, Улица Новомарьинская, 2"
45290572000_file9,"Москва, Бульвар Мячковский, 21"
45290572000_file9,"Москва, Бульвар Марьинский, 9"
45290572000_file9,"Москва, Улица Братиславская, 22"
45290572000_file9,"Москва, Улица Братиславская, 24"
45290572000_file10,"Москва, Улица Братиславская, 27"
45290572000_file10,"Москва, Улица Братиславская, 1"
45290572000_file10,"Москва, Улица Братиславская, 27"
45290572000_file10,"Москва, Улица Братиславская, 2"
45290572000_file10,"Москва, Улица Братиславская, 27"
45290572000_file10,"Москва, Улица Братиславская, 3"
45290572000_file10,"Москва, Бульвар Перервинский, 16"
45290572000_file10,"Москва, Бульвар Перервинский, 2"
45290572000_file10,"Москва, Бульвар Перервинский, 22"
45290572000_file10,"Москва, Бульвар Перервинский, 1"
45290572000_file10,"Москва, Бульвар Перервинский, 22"
45290572000_file10,"Москва, Бульвар Перервинский, 2"
45290572000_file10,"Москва, Бульвар Перервинский, 22"
45290572000_file10,"Москва, Бульвар Перервинский, 3"
45290572000_file10,"Москва, Улица Поречная, 31"
45290572000_file10,"Москва, Улица Поречная, 1"
45290572000_file11,"Москва, Улица Братиславская, 29"
45290572000_file11,"Москва, Улица Братиславская, 31"
45290572000_file11,"Москва, Улица Братиславская, 1"
45290572000_file11,"Москва, Улица Братиславская, 31"
45290572000_file11,"Москва, Улица Братиславская, 2"
45290572000_file11,"Москва, Улица Братиславская, 31"
45290572000_file11,"Москва, Улица Братиславская, 3"
45290572000_file11,"Москва, Улица Братиславская, 33"
45290572000_file11,"Москва, Улица Поречная, 27"
45290572000_file11,"Москва, Улица Поречная, 1"
45290572000_file11,"Москва, Улица Поречная, 27"
45290572000_file11,"Москва, Улица Поречная, 2"
45290572000_file11,"Москва, Бульвар Перервинский, 18"
45290572000_file11,"Москва, Бульвар Перервинский, 1"
45290572000_file11,"Москва, Бульвар Перервинский, 20"
45290572000_file11,"Москва, Бульвар Перервинский, 2"
45290572000_file12,"Москва, Улица Братиславская, 16"
45290572000_file12,"Москва, Улица Братиславская, 3"
45290572000_file12,"Москва, Улица Братиславская, 18"
45290572000_file12,"Москва, Улица Братиславская, 2"
45290572000_file12,"Москва, Улица Братиславская, 18"
45290572000_file12,"Москва, Улица Братиславская, 4"
45290572000_file12,"Москва, Улица Братиславская, 20"
45290572000_file12,"Москва, Бульвар Мячковский, 7"
45290572000_file12,"Москва, Бульвар Мячковский, 2"
45290572000_file12,"Москва, Бульвар Мячковский, 11"
45290572000_file12,"Москва, Улица Новомарьинская, 11"
45290572000_file12,"Москва, Улица Новомарьинская, 1"
45290572000_file12,"Москва, Улица Новомарьинская, 13"
45290572000_file13,"Москва, Улица Братиславская, 12"
45290572000_file13,"Москва, Бульвар Мячковский, 1"
45290572000_file13,"Москва, Бульвар Мячковский, 3"
45290572000_file13,"Москва, Бульвар Мячковский, 5"
45290572000_file13,"Москва, Бульвар Мячковский, 1"
45290572000_file13,"Москва, Бульвар Мячковский, 5"
45290572000_file13,"Москва, Бульвар Мячковский, 2"
45290572000_file13,"Москва, Бульвар Мячковский, 7"
45290572000_file13,"Москва, Бульвар Мячковский, 1"
45290572000_file13,"Москва, Бульвар Мячковский, 7"
45290572000_file13,"Москва, Бульвар Мячковский, 3"
45290572000_file13,"Москва, Бульвар Мячковский, 9"
45290572000_file14,"Москва, Улица Верхние поля, 28"
45290572000_file14,"Москва, Улица Верхние поля, 30"
45290572000_file14,"Москва, Улица Братиславская, 1"
45290572000_file14,"Москва, Улица Братиславская, 3"
45290572000_file14,"Москва, Улица Братиславская, 5"
45290572000_file14,"Москва, Улица Братиславская, 9"
45290572000_file14,"Москва, Улица Братиславская, 11"
45290572000_file14,"Москва, Улица Перерва, 51"
45290572000_file15,"Москва, Улица Верхние поля, 34"
45290572000_file15,"Москва, Улица Верхние поля, 1"
45290572000_file15,"Москва, Улица Верхние поля, 34"
45290572000_file15,"Москва, Улица Верхние поля, 2"
45290572000_file15,"Москва, Улица Верхние поля, 34"
45290572000_file15,"Москва, Улица Верхние поля, 3"
45290572000_file15,"Москва, Улица Верхние поля, 34"
45290572000_file15,"Москва, Улица Верхние поля, 4"
45290572000_file15,"Москва, Улица Верхние поля, 36"
45290572000_file15,"Москва, Улица Верхние поля, 1"
45290572000_file15,"Москва, Улица Верхние поля, 36"
45290572000_file15,"Москва, Улица Верхние поля, 2"
45290572000_file15,"Москва, Улица Перерва, 55"
45290572000_file15,"Москва, Улица Перерва, 57"
45290572000_file15,"Москва, Улица Перерва, 59"
45290572000_file15,"Москва, Улица Перерва, 61"
45290572000_file15,"Москва, Улица Перерва, 65"
45290572000_file15,"Москва, Улица Перерва, 1"
45290572000_file15,"Москва, Улица Перерва, 2"
45290572000_file16,"Москва, Улица Братиславская, 17"
45290572000_file16,"Москва, Улица Братиславская, 1"
45290572000_file16,"Москва, Улица Братиславская, 17"
45290572000_file16,"Москва, Улица Братиславская, 2"
45290572000_file16,"Москва, Улица Братиславская, 19"
45290572000_file16,"Москва, Улица Братиславская, 1"
45290572000_file16,"Москва, Улица Братиславская, 19"
45290572000_file16,"Москва, Улица Братиславская, 2"
45290572000_file16,"Москва, Улица Братиславская, 21"
45290572000_file16,"Москва, Улица Братиславская, 1"
45290572000_file16,"Москва, Улица Новомарьинская, 15"
45290572000_file16,"Москва, Бульвар Перервинский, 10"
45290572000_file16,"Москва, Бульвар Перервинский, 2"
45290572000_file17,"Москва, Улица Новомарьинская, 17"
45290572000_file17,"Москва, Улица Новомарьинская, 19"
45290572000_file17,"Москва, Бульвар Перервинский, 6"
45290572000_file17,"Москва, Бульвар Перервинский, 8"
45290572000_file17,"Москва, Бульвар Перервинский, 10"
45290572000_file17,"Москва, Бульвар Перервинский, 1"
45290572000_file18,"Москва, Улица Братиславская, 13"
45290572000_file18,"Москва, Улица Братиславская, 1"
45290572000_file18,"Москва, Улица Братиславская, 13"
45290572000_file18,"Москва, Улица Братиславская, 2"
45290572000_file18,"Москва, Улица Братиславская, 15"
45290572000_file18,"Москва, Улица Братиславская, 1"
45290572000_file18,"Москва, Улица Братиславская, 15"
45290572000_file18,"Москва, Улица Братиславская, 2"
45290572000_file18,"Москва, Улица Перерва, 58"
45290572000_file18,"Москва, Бульвар Перервинский, 2"
45290572000_file18,"Москва, Бульвар Перервинский, 1"
45290572000_file18,"Москва, Бульвар Перервинский, 4"
45290572000_file19,"Москва, Улица Верхние поля, 8"
45290572000_file19,"Москва, Улица Верхние поля, 10"
45290572000_file19,"Москва, Улица Верхние поля, 14"
45290572000_file19,"Москва, Улица Верхние поля, 1"
45290572000_file19,"Москва, Улица Верхние поля, 16"
45290572000_file19,"Москва, Улица Верхние поля, 16"
45290572000_file19,"Москва, Улица Верхние поля, 1"
45290572000_file19,"Москва, Улица Верхние поля, 18"
45290572000_file19,"Москва, Улица Верхние поля, 20"
45290572000_file19,"Москва, Улица Верхние поля, 22"
45290572000_file19,"Москва, Улица Верхние поля, 1"
45290572000_file19,"Москва, Улица Верхние поля, 24"
45290572000_file19,"Москва, Улица Братиславская, 4"
45290572000_file19,"Москва, Улица Люблинская, 151"
45290572000_file20,"Москва, Улица Братиславская, 6"
45290572000_file20,"Москва, Улица Братиславская, 6"
45290572000_file20,"Москва, Улица Братиславская, 1"
45290572000_file20,"Москва, Улица Братиславская, 8"
45290572000_file20,"Москва, Улица Братиславская, 8"
45290572000_file20,"Москва, Улица Братиславская, 1"
45290572000_file20,"Москва, Улица Братиславская, 10"
45290572000_file20,"Москва, Улица Перерва, 49"
45290572000_file20,"Москва, Улица Перерва, 49"
45290572000_file20,"Москва, Улица Перерва, 1"
45290572000_file20,"Москва, Улица Перерва, 49"
45290572000_file20,"Москва, Улица Перерва, 2"
45290572000_file20,"Москва, Улица Перерва, 43"
45290572000_file20,"Москва, Улица Перерва, 1"
45290572000_file21,"Москва, Улица Перерва, 33"
45290572000_file21,"Москва, Улица Верхние поля, 2"
45290572000_file21,"Москва, Улица Верхние поля, 4"
45290572000_file21,"Москва, Улица Верхние поля, 6"
45290572000_file21,"Москва, Улица Люблинская, 153"
45290572000_file21,"Москва, Улица Люблинская, 155"
45290572000_file22,"Москва, Улица Белореченская, 36"
45290572000_file22,"Москва, Улица Белореченская, 1"
45290572000_file22,"Москва, Улица Белореченская, 36"
45290572000_file22,"Москва, Улица Белореченская, 2"
45290572000_file22,"Москва, Улица Белореченская, 38"
45290572000_file22,"Москва, Улица Белореченская, 1"
45290572000_file22,"Москва, Улица Белореченская, 38"
45290572000_file22,"Москва, Улица Белореченская, 2"
45290572000_file22,"Москва, Улица Марьинский парк, 3"
45290572000_file22,"Москва, Улица Марьинский парк, 1"
45290572000_file22,"Москва, Улица Марьинский парк, 3"
45290572000_file22,"Москва, Улица Марьинский парк, 2"
45290572000_file22,"Москва, Улица Марьинский парк, 5"
45290572000_file22,"Москва, Улица Марьинский парк, 1"
45290572000_file22,"Москва, Улица Марьинский парк, 5"
45290572000_file22,"Москва, Улица Марьинский парк, 2"
45290572000_file22,"Москва, Улица Марьинский парк, 5"
45290572000_file22,"Москва, Улица Марьинский парк, 3"
45290572000_file22,"Москва, Улица Марьинский парк, 7"
45290572000_file22,"Москва, Улица Марьинский парк, 1"
45290572000_file22,"Москва, Улица Марьинский парк, 7"
45290572000_file22,"Москва, Улица Марьинский парк, 2"
45290572000_file22,"Москва, Улица Марьинский парк, 9"
45290572000_file22,"Москва, Улица Марьинский парк, 1"
45290572000_file22,"Москва, Улица Марьинский парк, 9"
45290572000_file22,"Москва, Улица Марьинский парк, 2"
45290572000_file22,"Москва, Улица Марьинский парк, 11"
45290572000_file22,"Москва, Улица Марьинский парк, 13"
45290572000_file22,"Москва, Бульвар Перервинский, 21"
45290572000_file22,"Москва, Бульвар Перервинский, 4"
45290572000_file23,"Москва, Улица Новомарьинская, 30"
45290572000_file23,"Москва, Бульвар Перервинский, 17"
45290572000_file23,"Москва, Бульвар Перервинский, 1"
45290572000_file23,"Москва, Бульвар Перервинский, 17"
45290572000_file23,"Москва, Бульвар Перервинский, 2"
45290572000_file23,"Москва, Бульвар Перервинский, 19"
45290572000_file23,"Москва, Бульвар Перервинский, 1"
45290572000_file23,"Москва, Бульвар Перервинский, 19"
45290572000_file23,"Москва, Бульвар Перервинский, 2"
45290572000_file23,"Москва, Бульвар Перервинский, 21"
45290572000_file23,"Москва, Бульвар Перервинский, 1"
45290572000_file23,"Москва, Бульвар Перервинский, 21"
45290572000_file23,"Москва, Бульвар Перервинский, 2"
45290572000_file23,"Москва, Бульвар Перервинский, 21"
45290572000_file23,"Москва, Бульвар Перервинский, 3"
45290572000_file23,"Москва, Бульвар Перервинский, 25"
45290572000_file23,"Москва, Бульвар Перервинский, 27"
45290572000_file23,"Москва, Бульвар Перервинский, 1"
45290572000_file23,"Москва, Бульвар Перервинский, 27"
45290572000_file23,"Москва, Бульвар Перервинский, 2"
45290572000_file23,"Москва, Улица Марьинский парк, 1"
45290572000_file24,"Москва, Улица Белореченская, 22"
45290572000_file24,"Москва, Улица Белореченская, 66"
45290572000_file24,"Москва, Улица Перерва, 62"
45290572000_file24,"Москва, Улица Перерва, 1"
45290572000_file24,"Москва, Улица Перерва, 62"
45290572000_file24,"Москва, Улица Перерва, 2"
45290572000_file24,"Москва, Улица Перерва, 62"
45290572000_file24,"Москва, Улица Перерва, 3"
45290572000_file24,"Москва, Улица Перерва, 62"
45290572000_file24,"Москва, Улица Перерва, 4"
45290572000_file24,"Москва, Бульвар Перервинский, 1"
45290572000_file24,"Москва, Бульвар Перервинский, 3"
45290572000_file24,"Москва, Бульвар Перервинский, 9"
45290572000_file25,"Москва, Улица Белореченская, 24"
45290572000_file25,"Москва, Улица Белореченская, 28"
45290572000_file25,"Москва, Улица Белореченская, 1"
45290572000_file25,"Москва, Улица Белореченская, 28"
45290572000_file25,"Москва, Улица Белореченская, 2"
45290572000_file25,"Москва, Улица Белореченская, 30"
45290572000_file25,"Москва, Бульвар Перервинский, 7"
45290572000_file25,"Москва, Бульвар Перервинский, 1"
45290572000_file25,"Москва, Бульвар Перервинский, 7"
45290572000_file25,"Москва, Бульвар Перервинский, 2"
45290572000_file26,"Москва, Улица Белореченская, 37"
45290572000_file26,"Москва, Улица Белореченская, 1"
45290572000_file26,"Москва, Улица Белореченская, 37"
45290572000_file26,"Москва, Улица Белореченская, 2"
45290572000_file26,"Москва, Улица Белореченская, 39"
45290572000_file26,"Москва, Улица Перерва, 68"
45290572000_file26,"Москва, Улица Перерва, 35"
45290572000_file27,"Москва, Улица Белореченская, 41"
45290572000_file27,"Москва, Улица Белореченская, 1"
45290572000_file27,"Москва, Улица Белореченская, 41"
45290572000_file27,"Москва, Улица Белореченская, 2"
45290572000_file27,"Москва, Улица Белореченская, 43"
45290572000_file27,"Москва, Улица Белореченская, 45"
45290572000_file27,"Москва, Улица Белореченская, 1"
45290572000_file27,"Москва, Улица Белореченская, 47"
45290572000_file27,"Москва, Улица Белореченская, 2"
45290572000_file27,"Москва, Улица Верхние поля, 38"
45290572000_file27,"Москва, Улица Верхние поля, 1"
45290572000_file27,"Москва, Улица Верхние поля, 40"
45290572000_file27,"Москва, Улица Верхние поля, 1"
45290572000_file27,"Москва, Улица Верхние поля, 42"
45290572000_file27,"Москва, Улица Верхние поля, 1"
45290572000_file28,"Москва, Улица Белореченская, 49"
45290572000_file28,"Москва, Улица Марьинский парк, 15"
45290572000_file28,"Москва, Улица Марьинский парк, 51"
45290572000_file28,"Москва, Улица Марьинский парк, 17"
45290572000_file28,"Москва, Улица Марьинский парк, 1"
45290572000_file28,"Москва, Улица Марьинский парк, 17"
45290572000_file28,"Москва, Улица Марьинский парк, 2"
45290572000_file28,"Москва, Улица Марьинский парк, 19"
45290572000_file28,"Москва, Улица Марьинский парк, 1"
45290572000_file28,"Москва, Улица Марьинский парк, 19"
45290572000_file28,"Москва, Улица Марьинский парк, 2"
45290572000_file28,"Москва, Улица Марьинский парк, 21"
45290572000_file28,"Москва, Улица Марьинский парк, 1"
45290572000_file28,"Москва, Улица Марьинский парк, 21"
45290572000_file28,"Москва, Улица Марьинский парк, 2"
45290572000_file29,"Москва, Проезд Батайский, 37"
45290572000_file29,"Москва, Бульвар Новочеркасский, 36"
